chr1,	382.4,	0.982,	199898,	809,	131814,	0.703
chr2,	326.9,	0.983,	199129,	948,	138232,	0.74
chr3,	392.7,	0.98,	171662,	490,	105825,	0.783
chr4,	382.2,	0.98,	180181,	583,	123246,	0.777
chr5,	385.3,	0.976,	163635,	444,	91937,	0.79
chr6,	371.2,	0.978,	165481,	567,	99684,	0.776
chr7,	379.8,	0.977,	156158,	510,	89893,	0.769
chr8,	403.6,	0.982,	137672,	448,	84301,	0.76
chr9,	343.0,	0.978,	118167,	543,	90655,	0.648
chr10,	366.6,	0.981,	129780,	433,	87304,	0.766
chr11,	351.8,	0.971,	117556,	385,	87505,	0.761
chr12,	378.8,	0.983,	118745,	347,	74794,	0.789
chr13,	394.3,	0.982,	89622,	249,	63523,	0.798
chr14,	417.9,	0.973,	84300,	300,	52958,	0.817
chr15,	337.0,	0.975,	76212,	311,	56556,	0.763
chr16,	358.7,	0.978,	84981,	284,	51677,	0.697
chr17,	328.2,	0.972,	72301,	294,	44523,	0.755
chr18,	350.6,	0.988,	65904,	213,	49038,	0.749
chr19,	416.4,	0.983,	63532,	157,	33724,	0.797
chr20,	342.8,	0.978,	58030,	222,	33670,	0.727
chr21,	326.1,	0.973,	38594,	131,	25645,	0.726
chr22,	305.0,	0.97,	37693,	147,	24856,	0.812

Full report:
##Block_i,	Start_pos,	block_length,	num_phased_SNV,	block_quality 
61,	11646237,	4707,	4,	1.0
62,	11669074,	358707,	421,	0.9867
63,	12033371,	1064366,	1801,	0.99728
64,	13113693,	71394,	99,	1.0
65,	13205436,	91912,	65,	1.0
66,	13311152,	156553,	120,	1.0
67,	13484801,	116180,	198,	1.0
68,	13616356,	9743,	3,	NaN
69,	13644302,	252117,	365,	1.0
70,	13932127,	252,	3,	NaN
71,	13966991,	823567,	852,	1.0
72,	14826366,	9203,	4,	NaN
73,	14873556,	9286,	11,	NaN
74,	14894541,	22448,	26,	1.0
75,	14932177,	30121,	56,	1.0
76,	14973204,	17618,	22,	NaN
77,	14995686,	3163,	3,	NaN
78,	15011088,	1475,	2,	NaN
79,	15021761,	3433,	18,	NaN
80,	15039177,	157429,	172,	0.98523
81,	15220753,	1080,	3,	NaN
82,	15229969,	21512,	31,	NaN
83,	15266762,	123655,	336,	1.0
84,	15394252,	3683,	19,	NaN
85,	15432152,	1663,	3,	NaN
86,	15440843,	6131,	4,	NaN
87,	15462607,	1316,	2,	1.0
88,	15472196,	140728,	116,	1.0
89,	15628668,	257198,	184,	1.0
90,	15921958,	96631,	110,	1.0
91,	16038576,	273931,	381,	1.0
92,	16325286,	7634,	3,	NaN
93,	16345691,	2596,	9,	NaN
94,	16351573,	32280,	37,	NaN
95,	16393619,	5069,	4,	NaN
96,	16414591,	470,	3,	NaN
97,	16421096,	3590,	22,	NaN
98,	16509051,	7709,	54,	NaN
99,	16526629,	5250,	7,	NaN
100,	16536010,	36425,	112,	1.0
101,	16575810,	9299,	24,	1.0
102,	16592794,	5076,	22,	0.0
103,	16601990,	150,	3,	NaN
104,	16605034,	312131,	806,	0.97605
105,	16942676,	28159,	36,	1.0
106,	17012348,	608579,	553,	1.0
107,	17645256,	127,	2,	NaN
108,	17669870,	205499,	222,	1.0
109,	17899866,	458608,	1105,	1.0
110,	18366213,	15230,	31,	NaN
111,	18385085,	17876,	32,	NaN
112,	18428602,	347,	8,	NaN
113,	18435249,	630,	4,	NaN
114,	18437650,	6533,	18,	NaN
115,	18470854,	49,	3,	NaN
116,	18476971,	6719,	10,	NaN
117,	18492438,	23559,	39,	NaN
118,	18527335,	29711,	63,	NaN
119,	18567206,	3809,	2,	NaN
120,	18576257,	40266,	11,	1.0
121,	18631804,	200415,	317,	1.0
122,	18838802,	117260,	178,	1.0
123,	18974126,	137378,	172,	1.0
124,	19131356,	112093,	87,	1.0
125,	19263792,	29616,	25,	1.0
126,	19320148,	73412,	145,	1.0
127,	19413557,	14949,	4,	1.0
128,	19445358,	2249,	10,	1.0
129,	19476445,	43466,	4,	1.0
130,	19536933,	16250,	3,	1.0
131,	19587515,	11047,	2,	NaN
132,	19621002,	173577,	46,	0.95067
133,	19810921,	255971,	200,	1.0
134,	20128941,	37059,	9,	1.0
135,	20190974,	76101,	73,	0.95516
136,	20294682,	9483,	5,	1.0
137,	20332833,	106369,	106,	1.0
138,	20458843,	552431,	717,	0.99288
139,	21026130,	363968,	369,	1.0
140,	21398147,	13567,	13,	NaN
141,	21420068,	221,	4,	NaN
142,	21443782,	353,	2,	NaN
143,	21458237,	878,	5,	NaN
144,	21476831,	4471,	12,	NaN
145,	21507220,	103730,	74,	1.0
146,	21632384,	9211,	4,	NaN
147,	21678704,	11087,	3,	NaN
148,	21701518,	4319,	2,	NaN
149,	21725603,	82013,	84,	0.62222
150,	21819172,	8375,	3,	NaN
151,	21844528,	764,	5,	NaN
152,	21857268,	106,	2,	NaN
153,	21886957,	4277,	8,	NaN
154,	21910430,	162,	3,	NaN
155,	21935124,	2185,	4,	NaN
156,	21955364,	4052,	2,	NaN
157,	21977482,	8004,	2,	NaN
158,	22021159,	6289,	4,	1.0
159,	22056755,	40983,	7,	1.0
160,	22117948,	122092,	97,	1.0
161,	22264268,	188441,	90,	1.0
162,	22462484,	3345,	8,	NaN
163,	22474433,	4008,	6,	NaN
164,	22506758,	2174,	13,	NaN
165,	22552757,	315,	2,	NaN
166,	22555774,	171612,	178,	0.90909
167,	22743803,	558696,	531,	0.98188
168,	23335482,	71783,	36,	0.96071
169,	23471621,	34802,	9,	NaN
170,	23538294,	455181,	564,	0.99143
171,	24007662,	10516,	2,	NaN
172,	24035319,	23136,	4,	NaN
173,	24099496,	287979,	379,	1.0
174,	24402989,	265672,	219,	1.0
175,	24701348,	2601,	2,	NaN
176,	24735782,	18173,	4,	NaN
177,	24874145,	63529,	29,	1.0
178,	24954723,	165674,	179,	0.98972
179,	25136352,	496506,	624,	0.98711
180,	25644894,	31299,	8,	1.0
181,	25692849,	285634,	249,	0.99424
182,	25997443,	38460,	80,	1.0
183,	26066935,	168258,	118,	1.0
184,	26253648,	19178,	3,	NaN
185,	26295401,	26058,	6,	1.0
186,	26358145,	319878,	417,	1.0
187,	26697353,	433048,	640,	1.0
188,	27147099,	3531,	13,	NaN
189,	27168121,	38219,	64,	1.0
190,	27285997,	105627,	116,	1.0
191,	27414840,	380335,	285,	1.0
192,	27827381,	194230,	200,	0.98931
193,	28042348,	309201,	286,	1.0
194,	28376173,	46029,	69,	1.0
195,	28429538,	7583,	11,	NaN
196,	28439937,	1235,	5,	NaN
197,	28452525,	1005,	2,	NaN
198,	28457956,	2197,	7,	NaN
199,	28481149,	6144,	2,	NaN
200,	28527828,	13296,	6,	1.0
201,	28566933,	10998,	5,	1.0
202,	28606152,	45622,	34,	1.0
203,	28655826,	571,	6,	NaN
204,	28657671,	1660,	4,	NaN
205,	28705419,	2779,	9,	NaN
206,	28714956,	52187,	52,	1.0
207,	28801836,	3614,	2,	NaN
208,	28807058,	244546,	145,	1.0
209,	29080986,	2517,	2,	NaN
210,	29137508,	33028,	3,	NaN
211,	29227781,	10860,	5,	NaN
212,	29262117,	7597,	2,	NaN
213,	29296613,	28062,	9,	0.5
214,	29343879,	27326,	13,	1.0
215,	29375587,	12909,	23,	NaN
216,	29415790,	9194,	20,	1.0
217,	29441191,	38425,	54,	NaN
218,	29540814,	2319,	2,	NaN
219,	29545062,	2935,	9,	NaN
220,	29561263,	687,	2,	NaN
221,	29563714,	2870,	6,	NaN
222,	29573295,	315,	2,	NaN
223,	29578871,	169768,	143,	1.0
224,	29763374,	33272,	7,	1.0
225,	29820480,	399928,	335,	0.98436
226,	30279134,	314,	2,	NaN
227,	30302584,	7909,	6,	1.0
228,	30314716,	130427,	61,	1.0
229,	30458305,	39520,	12,	NaN
230,	30514085,	72669,	29,	1.0
231,	30609152,	13790,	2,	NaN
232,	30643161,	21447,	11,	NaN
233,	30688642,	57334,	10,	0.58333
234,	30760385,	42,	2,	NaN
235,	30815294,	0,	1,	NaN
236,	30831203,	9882,	3,	NaN
237,	30868481,	26927,	5,	NaN
238,	30930172,	0,	1,	NaN
239,	30969487,	55328,	20,	1.0
240,	31039504,	0,	1,	NaN
241,	31112944,	79007,	10,	NaN
242,	31229281,	14380,	4,	NaN
243,	31267125,	112803,	193,	1.0
244,	31413923,	3568,	2,	NaN
245,	31487543,	14255,	2,	NaN
246,	31656504,	115160,	117,	1.0
247,	31784594,	13558,	6,	1.0
248,	31824275,	17190,	5,	1.0
249,	31859109,	56162,	10,	1.0
250,	31946713,	2828,	2,	1.0
251,	31968404,	572,	2,	NaN
252,	31982480,	44582,	14,	1.0
253,	32035337,	46688,	74,	NaN
254,	32093433,	49088,	183,	NaN
255,	32149654,	3438,	10,	NaN
256,	32155961,	27465,	49,	1.0
257,	32192675,	518,	2,	NaN
258,	32194288,	4747,	4,	NaN
259,	32201421,	12552,	11,	NaN
260,	32219479,	160,	2,	NaN
261,	32222703,	6203,	20,	NaN
262,	32235391,	16613,	34,	NaN
263,	32266466,	3087,	8,	NaN
264,	32271178,	392807,	2127,	1.0
265,	32674332,	2051,	4,	NaN
266,	32686357,	2999,	4,	NaN
267,	32694321,	10954,	14,	NaN
268,	32707466,	45569,	68,	NaN
269,	32755804,	17011,	26,	NaN
270,	32780308,	924,	3,	NaN
271,	32797399,	3478,	7,	NaN
272,	32810917,	180700,	381,	1.0
273,	32997964,	62351,	211,	NaN
274,	33062171,	18280,	31,	0.33333
275,	33081314,	8389,	9,	NaN
276,	33115391,	353,	2,	NaN
277,	33122588,	37644,	49,	NaN
278,	33167266,	2177,	16,	NaN
279,	33176351,	3508,	7,	NaN
280,	33197806,	10684,	8,	NaN
281,	33217226,	9389,	3,	NaN
282,	33230617,	14127,	62,	1.0
283,	33252299,	3816,	8,	NaN
284,	33293798,	403159,	2132,	0.98077
285,	33702995,	16589,	91,	NaN
286,	33726118,	295665,	1662,	0.91176
287,	34175742,	61014,	65,	1.0
288,	34251666,	65498,	11,	1.0
289,	34336983,	68660,	11,	1.0
290,	34435654,	28390,	6,	1.0
291,	34487053,	92178,	14,	1.0
292,	34625731,	28618,	5,	NaN
293,	34682588,	56387,	9,	NaN
294,	34757912,	1458,	2,	NaN
295,	34781023,	799,	2,	NaN
296,	34806201,	134070,	38,	1.0
297,	34958661,	14397,	7,	NaN
298,	34986105,	9958,	6,	1.0
299,	35014115,	30069,	6,	NaN
300,	35064858,	14461,	5,	1.0
301,	35098862,	17452,	6,	1.0
302,	35132928,	23447,	5,	1.0
303,	35174287,	37247,	9,	NaN
304,	35240631,	41421,	15,	1.0
305,	46394424,	114203,	212,	0.66667
306,	46523378,	51011,	9,	1.0
307,	46602819,	78094,	19,	0.44
308,	46697098,	34315,	9,	1.0
309,	46749203,	3231,	2,	1.0
310,	46765715,	56402,	22,	1.0
311,	46844787,	8026,	2,	NaN
312,	46888411,	1824,	3,	1.0
313,	46904975,	33492,	11,	1.0
314,	46954390,	7832,	2,	NaN
315,	46983839,	53219,	17,	1.0
316,	47056864,	66990,	17,	1.0
317,	47146339,	130542,	28,	0.83333
318,	47303635,	18967,	3,	1.0
319,	47347780,	15421,	7,	1.0
320,	47379020,	14579,	6,	1.0
321,	47410875,	328,	2,	NaN
322,	47424828,	17120,	4,	1.0
323,	47455618,	9381,	6,	1.0
324,	47486817,	78788,	9,	1.0
325,	47579882,	35642,	6,	1.0
326,	47636656,	9145,	3,	1.0
327,	47709432,	19909,	3,	NaN
328,	47754566,	354,	2,	1.0
329,	47785669,	1742,	3,	1.0
330,	47816014,	16942,	4,	1.0
331,	47851987,	62187,	11,	0.66667
332,	47941105,	20976,	4,	NaN
333,	47983920,	2237,	2,	NaN
334,	48004176,	71556,	11,	1.0
335,	48190385,	777781,	972,	0.99606
336,	48996956,	661568,	679,	1.0
337,	49683577,	2,	2,	NaN
338,	49697314,	13577,	3,	NaN
339,	49731240,	84306,	72,	1.0
340,	49837327,	12506,	7,	NaN
341,	49876329,	0,	1,	NaN
342,	49895718,	73209,	68,	1.0
343,	49986925,	65845,	21,	1.0
344,	50077063,	12073,	7,	NaN
345,	50153596,	33098,	8,	1.0
346,	50204207,	6905,	2,	NaN
347,	50228861,	174666,	180,	1.0
348,	50427661,	43448,	61,	1.0
349,	50506513,	1959,	3,	NaN
350,	50532695,	1946,	2,	NaN
351,	50624034,	8437,	3,	1.0
352,	50654375,	7829,	2,	1.0
353,	50703819,	89811,	62,	1.0
354,	50822964,	8296,	3,	NaN
355,	50869967,	116024,	168,	1.0
356,	51013568,	35488,	31,	1.0
357,	51066965,	55638,	73,	1.0
358,	51162605,	49367,	36,	1.0
359,	51262782,	19600,	3,	NaN
360,	51319174,	75178,	71,	1.0
361,	51407862,	7776,	3,	NaN
362,	51457787,	115949,	95,	1.0
363,	51607490,	27981,	4,	NaN
364,	51654118,	106966,	72,	1.0
365,	51807273,	55562,	32,	1.0
366,	51887688,	54454,	27,	1.0
367,	51983671,	364148,	283,	1.0
368,	52369642,	170266,	174,	1.0
369,	52553719,	15617,	2,	NaN
370,	52628376,	3087,	2,	NaN
371,	52652980,	15610,	6,	1.0
372,	52684072,	201140,	227,	1.0
373,	52918635,	34774,	86,	1.0
374,	52970353,	21896,	5,	NaN
375,	53019506,	32418,	14,	1.0
376,	53077401,	517629,	598,	0.99641
377,	53654469,	6270,	2,	NaN
378,	53762951,	14561,	6,	NaN
379,	53794168,	147895,	165,	1.0
380,	53962132,	255984,	327,	1.0
381,	54229926,	36399,	60,	1.0
382,	54282836,	330680,	485,	1.0
383,	54635225,	128402,	86,	1.0
384,	54790747,	39189,	6,	NaN
385,	54851616,	275897,	398,	1.0
386,	55146623,	249739,	230,	1.0
387,	55410834,	2236,	3,	NaN
388,	55455073,	163594,	215,	1.0
389,	55634034,	31377,	6,	NaN
390,	55715888,	101482,	151,	1.0
391,	55830855,	104149,	100,	1.0
392,	55968173,	47743,	8,	1.0
393,	56032989,	1133150,	1427,	0.99458
394,	57184743,	10872,	2,	NaN
395,	57216935,	11073,	2,	NaN
396,	57242312,	11033,	2,	NaN
397,	57268027,	32568,	8,	1.0
398,	57319965,	126782,	146,	1.0
399,	57470988,	12202,	3,	1.0
400,	57507142,	641442,	817,	1.0
401,	58163959,	176786,	107,	1.0
402,	58351696,	81530,	35,	0.84799
403,	58447610,	259135,	298,	0.99267
404,	58733175,	1012955,	1493,	1.0
405,	59778479,	464819,	726,	0.99166
406,	60271139,	16510,	3,	1.0
407,	60312821,	228911,	268,	1.0
408,	60581053,	169668,	214,	1.0
409,	60767395,	15875,	4,	1.0
410,	60811280,	171528,	106,	1.0
411,	61022391,	9407,	3,	0.33333
412,	61047103,	9854,	3,	1.0
413,	61096403,	26744,	16,	NaN
414,	61171338,	33117,	5,	1.0
415,	61267711,	92466,	14,	1.0
416,	61409108,	89459,	18,	1.0
417,	61534756,	87,	2,	NaN
418,	61569420,	31,	3,	NaN
419,	61598792,	11700,	2,	NaN
420,	61636725,	137389,	210,	1.0
421,	61786589,	10006,	2,	NaN
422,	61820979,	26856,	5,	1.0
423,	61881444,	2209,	2,	NaN
424,	61989131,	92504,	92,	0.9804
425,	62096581,	556531,	649,	1.0
426,	62674452,	232976,	226,	1.0
427,	63002791,	21681,	5,	NaN
428,	63070529,	22405,	5,	1.0
429,	63130687,	267572,	403,	1.0
430,	63448476,	556002,	527,	1.0
431,	64025519,	94415,	75,	1.0
432,	64159243,	16266,	3,	NaN
433,	64196639,	19381,	9,	NaN
434,	64239770,	86762,	152,	1.0
435,	64348224,	372257,	369,	1.0
436,	64787442,	26656,	8,	1.0
437,	64828239,	461163,	595,	1.0
438,	65309819,	12021,	5,	1.0
439,	65345399,	205502,	88,	1.0
440,	65570876,	43073,	12,	1.0
441,	65664206,	23910,	3,	NaN
442,	65724343,	12445,	2,	NaN
443,	65763330,	105382,	34,	1.0
444,	65883412,	77824,	94,	0.97735
445,	65976173,	164386,	190,	1.0
446,	66170759,	32673,	7,	NaN
447,	66244401,	21324,	8,	0.0
448,	66285286,	17568,	12,	1.0
449,	66377408,	63111,	60,	1.0
450,	66490642,	562599,	374,	1.0
451,	67106631,	5322,	2,	NaN
452,	67135946,	833,	2,	NaN
453,	67162652,	19347,	4,	1.0
454,	67222999,	3858,	2,	NaN
455,	67278620,	17468,	3,	1.0
456,	67316380,	9405,	2,	NaN
457,	67348727,	30707,	7,	NaN
458,	67412588,	10113,	3,	NaN
459,	67454774,	21598,	4,	NaN
460,	67620046,	4840,	3,	NaN
461,	67778024,	27236,	4,	NaN
462,	67834546,	8801,	17,	NaN
463,	67870279,	22083,	2,	1.0
464,	67949113,	0,	1,	NaN
465,	67990738,	5540,	2,	NaN
466,	68021854,	12972,	2,	NaN
467,	68054777,	4,	3,	1.0
468,	68081246,	14623,	3,	NaN
469,	68128127,	12512,	5,	NaN
470,	68152230,	16386,	3,	NaN
471,	68216945,	52319,	7,	NaN
472,	68292068,	5763,	2,	NaN
473,	68346130,	18620,	3,	1.0
474,	68383047,	10400,	4,	NaN
475,	68431756,	507409,	676,	0.99308
476,	68954707,	11291,	4,	NaN
477,	69014340,	3,	4,	NaN
478,	69080317,	30770,	11,	1.0
479,	69129847,	417169,	368,	0.98375
480,	69565358,	9999,	2,	NaN
481,	69593355,	12258,	5,	NaN
482,	69739772,	9352,	3,	NaN
483,	69762953,	5657,	4,	NaN
484,	69784491,	1747,	2,	NaN
485,	69812011,	28845,	8,	1.0
486,	69860861,	7,	3,	NaN
487,	69903803,	4045,	2,	1.0
488,	69946855,	22037,	7,	NaN
489,	69981855,	9909,	26,	NaN
490,	70003328,	11149,	4,	NaN
491,	70080861,	9402,	2,	NaN
492,	70127185,	5057,	2,	NaN
493,	70151954,	70648,	173,	1.0
494,	70227271,	11738,	6,	NaN
495,	70285408,	1223,	2,	NaN
496,	70315279,	40749,	7,	NaN
497,	70373829,	7569,	2,	NaN
498,	70502493,	303846,	260,	1.0
499,	70824983,	4205,	2,	1.0
500,	70855559,	1404055,	2955,	0.99335
501,	72271543,	13607,	2,	NaN
502,	72330385,	1028,	3,	NaN
503,	72345679,	14250,	5,	1.0
504,	72385557,	3876,	4,	NaN
505,	72410913,	2817,	2,	NaN
506,	72449403,	26637,	4,	1.0
507,	72486559,	10942,	3,	1.0
508,	72517014,	5212,	2,	1.0
509,	72579039,	107498,	33,	1.0
510,	72711271,	44830,	10,	0.4
511,	72826618,	432000,	354,	1.0
512,	73274081,	89233,	171,	0.96979
513,	73386508,	96115,	104,	1.0
514,	73504491,	148907,	109,	1.0
515,	73665830,	67155,	18,	1.0
516,	73751546,	11916,	7,	NaN
517,	73777557,	71040,	105,	1.0
518,	73870580,	60950,	15,	1.0
519,	73958427,	84757,	46,	1.0
520,	74059742,	158401,	150,	1.0
521,	74252131,	21685,	6,	NaN
522,	74295491,	8980,	2,	NaN
523,	74336662,	76052,	106,	1.0
524,	74426959,	72087,	57,	1.0
525,	74510544,	147886,	76,	1.0
526,	74677568,	24865,	9,	1.0
527,	74730903,	15500,	30,	1.0
528,	74763318,	16958,	3,	NaN
529,	74813925,	63255,	65,	1.0
530,	74921446,	63279,	74,	1.0
531,	75007217,	8341,	5,	NaN
532,	75027317,	20885,	3,	NaN
533,	75065373,	26625,	7,	NaN
534,	75154425,	103757,	118,	1.0
535,	75352810,	17862,	5,	NaN
536,	75387425,	8172,	2,	NaN
537,	75418779,	38754,	9,	NaN
538,	75514840,	29723,	8,	1.0
539,	75560142,	28364,	5,	1.0
540,	75607254,	35338,	6,	1.0
541,	75664068,	13354,	6,	1.0
542,	75702111,	53856,	42,	1.0
543,	75778914,	93547,	22,	1.0
544,	75896576,	4638,	3,	1.0
545,	75915605,	84276,	22,	1.0
546,	76014670,	51788,	128,	1.0
547,	76097697,	16982,	5,	1.0
548,	76131453,	19108,	5,	1.0
549,	76194942,	0,	1,	NaN
550,	76239495,	317069,	644,	1.0
551,	76571354,	18639,	5,	NaN
552,	76605358,	1288580,	2036,	0.99446
553,	77909909,	581404,	1513,	1.0
554,	78524031,	16594,	7,	NaN
555,	78574295,	15108,	3,	NaN
556,	78612181,	16160,	4,	NaN
557,	78650845,	2248,	4,	NaN
558,	78664780,	3960,	3,	NaN
559,	78686323,	1,	2,	NaN
560,	78711242,	215300,	433,	1.0
561,	78948837,	184433,	356,	0.99376
562,	79177586,	73916,	134,	0.98275
563,	79280448,	45502,	31,	1.0
564,	79353181,	415258,	536,	0.99596
565,	79789973,	0,	1,	NaN
566,	79808880,	1035,	2,	NaN
567,	79845118,	65,	2,	NaN
568,	79899907,	20621,	4,	1.0
569,	79949348,	144639,	222,	1.0
570,	80113583,	10790,	5,	NaN
571,	80177449,	7917,	2,	NaN
572,	80280500,	175440,	225,	0.99018
573,	80468738,	4151,	3,	1.0
574,	80485841,	30669,	7,	1.0
575,	80558571,	287439,	277,	0.98442
576,	80862537,	535781,	1033,	1.0
577,	81412168,	224273,	227,	1.0
578,	81660393,	112874,	141,	1.0
579,	81787540,	276278,	371,	0.99392
580,	82085660,	260680,	374,	1.0
581,	82360331,	52964,	27,	1.0
582,	82431694,	143559,	155,	1.0
583,	82594912,	672007,	981,	1.0
584,	83283509,	1162663,	2300,	0.99667
585,	84484762,	114309,	163,	1.0
586,	84614764,	437350,	744,	1.0
587,	85102419,	141460,	277,	1.0
588,	85266581,	174117,	322,	1.0
589,	85443338,	120438,	287,	0.99042
590,	85599995,	20907,	5,	NaN
591,	85643029,	23390,	10,	1.0
592,	85682471,	688176,	1097,	0.99777
593,	86387402,	29214,	85,	1.0
594,	86433079,	62977,	93,	1.0
595,	86536969,	690040,	1235,	0.99687
596,	87242753,	140905,	236,	1.0
597,	87419109,	57845,	9,	1.0
598,	87535856,	45342,	74,	1.0
599,	87595399,	2439,	2,	NaN
600,	87624164,	296719,	253,	0.94322
601,	87943787,	308985,	593,	1.0
602,	88269371,	27454,	57,	1.0
603,	88316849,	70325,	117,	1.0
604,	88439628,	48418,	47,	1.0
605,	88500430,	423389,	481,	0.98882
606,	88937848,	50,	2,	NaN
607,	88954061,	24789,	7,	NaN
608,	89019166,	56538,	91,	1.0
609,	89104310,	16082,	9,	NaN
610,	89139866,	43363,	27,	1.0
611,	89196279,	364844,	469,	0.99592
612,	89582928,	352866,	741,	0.99105
613,	89950274,	58294,	52,	1.0
614,	90053323,	27599,	62,	1.0
615,	90097060,	78406,	85,	1.0
616,	90183615,	1332,	30,	NaN
617,	90187656,	1049,	7,	NaN
618,	90199133,	78,	2,	NaN
619,	90248452,	2823,	7,	NaN
620,	90283295,	4288,	9,	NaN
##Block_i,	Start_pos,	block_length,	num_phased_SNV,	block_quality 
0,	4012,	42,	3,	NaN
1,	17594,	34874,	72,	NaN
2,	65632,	221731,	921,	0.94821
3,	409763,	16353,	3,	0.0
4,	451249,	33288,	12,	NaN
5,	497804,	35090,	13,	NaN
6,	546891,	57043,	99,	1.0
7,	618406,	12853,	10,	NaN
8,	666859,	5346,	57,	NaN
9,	700020,	406740,	913,	0.98336
10,	1114593,	292093,	518,	0.99467
11,	1425357,	16091,	3,	1.0
12,	1461385,	100895,	122,	1.0
13,	1577384,	391599,	602,	1.0
14,	1994798,	346074,	536,	0.9957
15,	2366585,	30467,	20,	1.0
16,	2414054,	474158,	566,	1.0
17,	2904427,	70013,	123,	0.94845
18,	3002604,	62253,	18,	1.0
19,	3088704,	5174,	3,	NaN
20,	3124825,	24619,	34,	1.0
21,	3220523,	4944,	4,	1.0
22,	3278540,	1236,	2,	NaN
23,	3302495,	414,	7,	NaN
24,	3367882,	246327,	402,	1.0
25,	3624460,	30666,	42,	1.0
26,	3679944,	70559,	50,	1.0
27,	3772242,	799967,	1014,	1.0
28,	4589101,	0,	1,	NaN
29,	4610287,	159850,	109,	0.97474
30,	4791532,	102986,	76,	0.94908
31,	4940820,	861046,	1302,	0.99832
32,	5817552,	68149,	60,	1.0
33,	5894169,	428991,	604,	1.0
34,	6345654,	66229,	62,	1.0
35,	6449227,	15580,	15,	1.0
36,	6626669,	529,	2,	NaN
37,	6682233,	232815,	208,	0.98925
38,	6926154,	50130,	74,	1.0
39,	7004927,	350328,	336,	1.0
40,	7374509,	16297,	4,	NaN
41,	7412403,	169180,	191,	1.0
42,	7613708,	127830,	81,	1.0
43,	7766228,	255179,	206,	1.0
44,	8062857,	20183,	5,	NaN
45,	8102859,	27039,	12,	1.0
46,	8166647,	12163,	3,	1.0
47,	8223074,	13723,	4,	NaN
48,	8252768,	380203,	403,	0.98106
49,	8651631,	108502,	95,	1.0
50,	8772528,	43516,	52,	1.0
51,	8835620,	140645,	109,	1.0
52,	9066809,	179684,	142,	0.98095
53,	9263366,	35334,	51,	1.0
54,	9313476,	91489,	121,	1.0
55,	9422618,	76766,	23,	0.74405
56,	9523849,	10496,	2,	NaN
57,	9639304,	82800,	129,	1.0
58,	9747679,	95537,	172,	1.0
59,	9858913,	111057,	142,	1.0
60,	10006427,	110694,	160,	1.0
61,	10127796,	2484,	4,	1.0
62,	10150325,	163047,	173,	0.96855
63,	10342531,	17251,	4,	1.0
64,	10423686,	11639,	3,	1.0
65,	10450096,	45793,	8,	1.0
66,	10516099,	89369,	57,	0.90563
67,	10622845,	9930,	3,	1.0
68,	10647371,	190672,	130,	0.97507
69,	10854719,	138966,	122,	0.97244
70,	11020505,	80160,	79,	1.0
71,	11120708,	412467,	478,	1.0
72,	11558935,	16323,	4,	NaN
73,	11598052,	17336,	30,	NaN
74,	11637597,	118644,	157,	1.0
75,	11772285,	13492,	3,	NaN
76,	11804784,	34900,	14,	1.0
77,	11878975,	253795,	216,	0.99125
78,	12148196,	119458,	161,	1.0
79,	12305818,	78991,	164,	1.0
80,	12412030,	154815,	222,	1.0
81,	12600678,	19238,	26,	1.0
82,	12635088,	78838,	55,	1.0
83,	12744913,	20088,	29,	1.0
84,	12778632,	150993,	305,	1.0
85,	12956922,	24759,	7,	NaN
86,	12993857,	115404,	78,	1.0
87,	13130531,	49027,	92,	1.0
88,	13196246,	187053,	345,	0.99278
89,	13399616,	16194,	10,	1.0
90,	13454089,	246661,	122,	0.93349
91,	13723505,	51872,	59,	1.0
92,	13797929,	18112,	29,	1.0
93,	13831093,	120685,	191,	1.0
94,	14020066,	46498,	9,	1.0
95,	14105411,	61922,	104,	1.0
96,	14181563,	363358,	482,	0.9923
97,	14556587,	9880,	5,	NaN
98,	14590930,	83926,	129,	1.0
99,	14702596,	119456,	191,	1.0
100,	14866734,	293117,	359,	0.98105
101,	15175570,	49433,	44,	1.0
102,	15256067,	48423,	45,	0.9544
103,	15330593,	61135,	40,	1.0
104,	15446335,	18605,	6,	NaN
105,	15486571,	25717,	5,	1.0
106,	15530708,	10117,	2,	NaN
107,	15568680,	302091,	280,	1.0
108,	15911721,	21365,	3,	NaN
109,	15986887,	19929,	6,	NaN
110,	16243299,	1896,	2,	NaN
111,	16255256,	4176,	2,	NaN
112,	16288820,	0,	1,	NaN
113,	16312287,	12422,	10,	1.0
114,	16375112,	5162,	3,	NaN
115,	16411387,	19519,	7,	1.0
116,	16505502,	13586,	2,	NaN
117,	16581089,	849560,	1085,	0.99859
118,	17461828,	7453,	3,	NaN
119,	17514425,	25713,	7,	NaN
120,	17559568,	1130,	6,	NaN
121,	17581578,	6440,	3,	NaN
122,	17686399,	9495,	5,	NaN
123,	17703514,	0,	1,	NaN
124,	17732527,	11119,	9,	NaN
125,	18016170,	24520,	5,	1.0
126,	18055903,	14700,	2,	NaN
127,	18093878,	26880,	14,	1.0
128,	18163752,	45052,	14,	0.33333
129,	18240666,	6280,	3,	NaN
130,	18258932,	158649,	373,	0.94737
131,	18436367,	15612,	39,	NaN
132,	18459774,	130854,	141,	1.0
133,	18601181,	4922,	2,	NaN
134,	18654832,	50045,	10,	NaN
135,	18721303,	10727,	8,	NaN
